,Reviews,trial_1,trial_2,trial_3,trial_4,trial_5
471,"This restaurant has been a family favorite of ours for years. My grandparents have frequented this place since the 60's and this is where my grandparents even celebrated their 50th wedding anniversary. Now if you want a nice place to eat dinner or to celebrate a special occassion then the Dal Rae is a the place to go; however, be aware that it is a bit pricey so be prepared to spend some cash when eating here. DO NOT MAKE THE MISTAKE my Dad and I made this weekend. We both ordered the lobster and the waitress informed us that they were out of the ""Big Tail"" and if we would mind 2 smaller ones. My Dad and I both said yes and then they handed us the bill of $120 per plate instead of the $64 quoted on the menu.",0,0,0,0,0
472,The food was not the quality that we were use to. The menu was not as extensive as in the past. We did not get value received for the cost.,1,1,1,1,1
473,"We waited for 45 minutes after our reservation time before we were seated, then another 45 minutes before our dinner were served. The dining area is very crowded, table arrangements were very close to each other. This restaurant is certainly not what I expected or what the ratings suggested. The signature pepper steak was good, but rest of the selection were quite ordinary.",0,0,0,0,0
474,"Good was very good. Very noisy and energetic. Tables are too close together. Felt very ""crowded"". GREAT service.",1,1,1,1,1
475,Do not order Lobster Thermidor because they do not have any idea on how to make it right. You will be disappointed.,1,1,1,1,1
476,A bit pricey for what it was. Still quite good.,1,1,1,1,1
477,I went there to celebrate a friends birthday and they totally forgot about it. I left a note on the reservation that we were there to celebrate a birthday and they did nothing. NOT A PLACE FOR CELEBRATING BIRTHDAYS....,0,0,0,0,0
478,"This place is a good enough old school steak house with a nice ambience if that is what you are looking for. Problem I have is everytime I have gone there (4-5 times) they play the same game when you come in. Its always ""your table is being made up right now, why dont you go to the bar and we'll call you in a few minutes"". The few minutes is always 45 minutes (and +$40.00 at the bar)later. If the table is being readied right then it shouldn't take another 45 minutes. Each time I have had to go back to the hostess before our little buzzer buzzed. One time our server apologized and said the appetizers would be on the house due to the wait and when the bill came they had taken nothing off. Food isn't bad but feel they play too many games.",0,0,0,0,0
479,"Food is excellent, service was terrible. But this is not the first time we have encountered this with Dal Rae. If they had better service we would frequent the restaurant more often. But waiting over an hour for your dinner is a bit ridiculous. Add a 30 minute wait just to place the order....etc.. Point made",0,0,0,0,0
480,"This establishment has been around for quite some time for a number of reasons. Tonight, our food was truly outstanding. The scampi was nicely prepared; the caesar salad, the best -- prepared tableside. The lamb chaps, par excellence. So, why what was going on with the surly service. Downright cold. Maybe the holiday season wasn't kind to everyone, but please don't take it out on your customers who are spending significant dollars for a wonderful meal.",0,0,0,0,0
481,"Apparently Dal Rae is a very popular place for office Christmas parties. There were so many of them there that they were using a reduced holiday menu and the staff was noticeably worn out. It also took a long time to be seated because people were opening gifts at the tables and slowing things down. I don't blame the restaurant for any of this, but next time I will definitely go at a different time of year. On the plus, the food was terrific, and the holiday decorations were certainly pretty.",1,1,1,1,1
482,"So it's a Friday and the traffic is not good, we weren't going to make our resevations, we called to let them know we were close but running a little behind. I think they gave our table away. We got there 15 minutes after our reservation and we ended up waiting about 30 mins. The nice thing is it didn't seem like they were rushing out any patrons so people really did enjoy themselves. We were sat and promptly given chilled vegetables and bread. Our server along with the rest of the staff was very attentive. We were out there for the Dine LA week and both went with the menu. Appetizers were good for both our selections but I was disappointed with their signature pepper steak, too much sauce on the steak but otherwise overall good.",0,0,0,0,0
